dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss,C,error
susy,0,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,6000.0,1e-08,0.5504434020258486,9.0,94.0,0.8578902709649039,0.8634173453324664,0.4570306690530493,,
susy,0,single(f32),l2,0.0,0.01,lbfgs,10000,7000.0,1e-08,0.04910109005868435,9.0,,0.8529442256792288,0.8580424142761276,0.4655052079787016,,
susy,0,double(f64),l2,0.0,0.01,lbfgs,10000,7000.0,1e-08,0.49582744005601853,0.0,94.0,0.8579218289670432,0.8634316091806498,0.4570072857684158,,
susy,0,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,7000.0,1e-08,0.5483876059297472,9.0,94.0,0.8578902709649039,0.8634173453324664,0.4570306690530493,,
susy,0,single(f32),l2,0.0,0.01,lbfgs,10000,8000.0,1e-08,0.048955957987345755,9.0,,0.8529442256792288,0.8580424142761276,0.4655052079787016,,
susy,0,double(f64),l2,0.0,0.01,lbfgs,10000,8000.0,1e-08,0.48162623296957463,0.0,94.0,0.8579218289670432,0.8634316091806498,0.4570072857684158,,
susy,0,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,8000.0,1e-08,0.5486041620606557,9.0,94.0,0.8578902709649039,0.8634173453324664,0.4570306690530493,,
susy,0,single(f32),l2,0.0,0.01,lbfgs,10000,9000.0,1e-08,0.04815562500152737,9.0,,0.8529442256792288,0.8580424142761276,0.4655052079787016,,
susy,0,double(f64),l2,0.0,0.01,lbfgs,10000,9000.0,1e-08,0.481471408973448,0.0,94.0,0.8579218289670432,0.8634316091806498,0.4570072857684158,,
susy,0,hybrid(f32→f64),l2,0.0,0.01,lbfgs,10000,9000.0,1e-08,0.5511881309794262,9.0,94.0,0.8578902709649039,0.8634173453324664,0.4570306690530493,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,0.0,0.01,0.05387805204372853,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,0.0,0.01,0.5441969339735806,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,ERROR,l2,0.0,0.0001,lbfgs,10000,,0.01,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,200.0,0.01,0.04914047894999385,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,200.0,0.01,0.5298579869559035,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,200.0,0.01,0.5635384150082245,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,400.0,0.01,0.048747275955975056,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,400.0,0.01,0.5164246580097824,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,400.0,0.01,0.5309547180077061,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500.0,0.01,0.04814488999545574,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500.0,0.01,0.5096597189549357,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500.0,0.01,0.5312805760186166,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,800.0,0.01,0.09110896906349808,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,800.0,0.01,0.6793119779322296,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,800.0,0.01,0.6612294040387496,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000.0,0.01,0.05044634302612394,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000.0,0.01,0.5621027658926323,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000.0,0.01,0.552660639048554,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,2000.0,0.01,0.04976131406147033,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,2000.0,0.01,0.5450938080903143,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,2000.0,0.01,0.5591066499473527,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000.0,0.01,0.04978116904385388,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000.0,0.01,0.5517093680100515,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000.0,0.01,0.5452179909916595,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,4000.0,0.01,0.04962475493084639,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,4000.0,0.01,0.5280524960253388,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,4000.0,0.01,0.5554958860157058,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000.0,0.01,0.049662809004075825,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000.0,0.01,0.5198069380130619,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000.0,0.01,0.5550396199105307,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,6000.0,0.01,0.05045331607107073,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,6000.0,0.01,0.5661640639882535,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,6000.0,0.01,0.5661860150285065,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,7000.0,0.01,0.05121383396908641,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,7000.0,0.01,0.5348832169547677,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,7000.0,0.01,0.5501031809253618,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,8000.0,0.01,0.04984345403499901,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,8000.0,0.01,0.70152257301379,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,8000.0,0.01,0.7042801300995052,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,9000.0,0.01,0.07967584603466094,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,9000.0,0.01,0.5904608700657263,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,9000.0,0.01,0.5740086009027436,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,0.0,0.0001,0.04985623504035175,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,0.0,0.0001,0.5166181829990819,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,ERROR,l2,0.0,0.0001,lbfgs,10000,,0.0001,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,200.0,0.0001,0.049419304938055575,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,200.0,0.0001,0.5400457610376179,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,200.0,0.0001,0.5573745300062001,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,400.0,0.0001,0.08019671100191772,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,400.0,0.0001,0.523568160017021,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,400.0,0.0001,0.5692744049010798,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500.0,0.0001,0.0630622940370813,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500.0,0.0001,0.6363219020422548,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500.0,0.0001,0.5869079949334264,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,800.0,0.0001,0.050755061907693744,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,800.0,0.0001,0.5357206369517371,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,800.0,0.0001,0.5564934390131384,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000.0,0.0001,0.05100372002925724,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000.0,0.0001,0.540280370041728,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000.0,0.0001,0.5581601390149444,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,2000.0,0.0001,0.05032500997185707,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,2000.0,0.0001,0.5504013070603833,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,2000.0,0.0001,0.5806616570334882,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000.0,0.0001,0.13055910088587552,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000.0,0.0001,0.6750317009864375,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000.0,0.0001,0.668807327048853,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,4000.0,0.0001,0.054931553080677986,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,4000.0,0.0001,0.5311906879069284,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,4000.0,0.0001,0.5737637269776314,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000.0,0.0001,0.04811019799672067,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000.0,0.0001,0.5171813130145893,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000.0,0.0001,0.5515440150629729,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,6000.0,0.0001,0.05257679696660489,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,6000.0,0.0001,0.5311451989691705,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,6000.0,0.0001,0.5441834960365668,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,7000.0,0.0001,0.048289718106389046,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,7000.0,0.0001,0.5567915689898655,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,7000.0,0.0001,0.5404922949383035,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,8000.0,0.0001,0.04878877894952893,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,8000.0,0.0001,0.5151941879885271,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,8000.0,0.0001,0.530518812010996,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,9000.0,0.0001,0.04794247401878238,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,9000.0,0.0001,0.51128175703343,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,9000.0,0.0001,0.5385915050283074,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,0.0,1e-06,0.048777818912640214,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,0.0,1e-06,0.5252356370911002,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,ERROR,l2,0.0,0.0001,lbfgs,10000,,1e-06,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,200.0,1e-06,0.05154029105324298,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,200.0,1e-06,0.515687377890572,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,200.0,1e-06,0.6636321690166369,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,400.0,1e-06,0.08409625408239663,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,400.0,1e-06,0.6398508310085163,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,400.0,1e-06,0.5720643299864605,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500.0,1e-06,0.0495455659693107,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500.0,1e-06,0.5350402559852228,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500.0,1e-06,0.5434999049175531,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,800.0,1e-06,0.0492001740494743,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,800.0,1e-06,0.5385146280750632,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,800.0,1e-06,0.5426535479491577,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000.0,1e-06,0.04901739698834717,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000.0,1e-06,0.529373164055869,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000.0,1e-06,0.5462740969378501,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,2000.0,1e-06,0.04984763800166547,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,2000.0,1e-06,0.5177275469759479,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,2000.0,1e-06,0.5420933070126921,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,3000.0,1e-06,0.049847639980725944,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,3000.0,1e-06,0.520932960906066,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,3000.0,1e-06,0.546208315063268,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,4000.0,1e-06,0.050187567016109824,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,4000.0,1e-06,0.5348804000532255,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,4000.0,1e-06,0.5365673170890659,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,5000.0,1e-06,0.04876086092554033,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,5000.0,1e-06,0.516457955003716,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,5000.0,1e-06,0.5828072810545564,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,6000.0,1e-06,0.0830116270808503,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,6000.0,1e-06,0.6540686009684578,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,6000.0,1e-06,0.6276185770984739,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,7000.0,1e-06,0.07969198503997177,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,7000.0,1e-06,0.5770546989515424,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,7000.0,1e-06,0.5391148549970239,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,8000.0,1e-06,0.04885361297056079,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,8000.0,1e-06,0.5362926219822839,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,8000.0,1e-06,0.5390371140092611,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,9000.0,1e-06,0.048905492993071675,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,9000.0,1e-06,0.5321879860712215,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,9000.0,1e-06,0.536604174063541,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,0.0,1e-08,0.05159105092752725,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,0.0,1e-08,0.5287650189129636,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,ERROR,l2,0.0,0.0001,lbfgs,10000,,1e-08,,,,,,,,Option 'optim iteration limit': value out-of-bounds
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,200.0,1e-08,0.04923463799059391,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,200.0,1e-08,0.5226836880901828,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,200.0,1e-08,0.564336763927713,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,400.0,1e-08,0.04863539303187281,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,400.0,1e-08,0.5153406600002199,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,400.0,1e-08,0.5292502220254391,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,500.0,1e-08,0.047857481986284256,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,500.0,1e-08,0.5057567139156163,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,500.0,1e-08,0.5446988240582868,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,800.0,1e-08,0.050214014016091824,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,800.0,1e-08,0.5157073478912935,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,800.0,1e-08,0.6455008059274405,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,1000.0,1e-08,0.057268603006377816,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
susy,0,double(f64),l2,0.0,0.0001,lbfgs,10000,1000.0,1e-08,0.6130795970093459,0.0,100.0,0.8579003780286631,0.8634216304340264,0.45702385393629913,,
susy,0,hybrid(f32→f64),l2,0.0,0.0001,lbfgs,10000,1000.0,1e-08,0.5905478689819574,9.0,91.0,0.8579057697510127,0.8634222957504553,0.4570274989637476,,
susy,0,single(f32),l2,0.0,0.0001,lbfgs,10000,2000.0,1e-08,0.04926684801466763,9.0,,0.8529442321209522,0.8580424468688155,0.46550527315551105,,
