dataset,repeat,approach,penalty,alpha,lambda,solver,max_iter,max_iter_single,tol,time_sec,iters_single,iters_double,roc_auc,pr_auc,logloss
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,0.0001,4.614733767928556,0,32.0,1.0,1.0,1.1822725853550018e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,0.0001,3.852703338023275,27,5.0,1.0,1.0,9.189664055781829e-11
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,0.0001,2.6924104078207165,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,0.0001,4.645363096846268,0,32.0,1.0,1.0,1.1822725853550018e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,0.0001,3.8221777779981494,27,5.0,1.0,1.0,9.189664055781829e-11
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,1e-06,2.578602525172755,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,1e-06,6.17582583706826,0,40.0,1.0,1.0,2.29214005065754e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,1e-06,4.835320714861155,27,13.0,1.0,1.0,2.0687586284076943e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,1e-06,2.4960144818760455,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,1e-06,5.889260252006352,0,40.0,1.0,1.0,2.29214005065754e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,1e-06,4.920143484836444,27,13.0,1.0,1.0,2.0687586284076943e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,1e-06,2.4544905729126185,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,1e-06,6.113575417082757,0,40.0,1.0,1.0,2.29214005065754e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,1e-06,4.814821815816686,27,13.0,1.0,1.0,2.0687586284076943e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,1e-06,2.5653391170781106,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,1e-06,6.232636692933738,0,40.0,1.0,1.0,2.29214005065754e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,1e-06,4.969783089123666,27,13.0,1.0,1.0,2.0687586284076943e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,1e-06,2.6792316799983382,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-06,6.06724463799037,0,40.0,1.0,1.0,2.29214005065754e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-06,4.834075720049441,27,13.0,1.0,1.0,2.0687586284076943e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,1e-06,2.4762157530058175,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-06,5.961794805945829,0,40.0,1.0,1.0,2.29214005065754e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-06,4.802526286803186,27,13.0,1.0,1.0,2.0687586284076943e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,1e-06,2.4693747779820114,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-06,6.106608946109191,0,40.0,1.0,1.0,2.29214005065754e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-06,5.055872726952657,27,13.0,1.0,1.0,2.0687586284076943e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,50,1e-08,2.4862629419658333,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,50,1e-08,6.3791200099512935,0,42.0,1.0,1.0,1.5763498364425259e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,50,1e-08,5.259856492979452,27,15.0,1.0,1.0,1.507651520961605e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,100,1e-08,2.5942120540421456,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,100,1e-08,6.374413010198623,0,42.0,1.0,1.0,1.5763498364425259e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,100,1e-08,5.0742147790733725,27,15.0,1.0,1.0,1.507651520961605e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,250,1e-08,2.698844352038577,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,250,1e-08,6.6456405620556325,0,42.0,1.0,1.0,1.5763498364425259e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,250,1e-08,5.253052900079638,27,15.0,1.0,1.0,1.507651520961605e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,500,1e-08,2.543129730038345,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,500,1e-08,6.341161355143413,0,42.0,1.0,1.0,1.5763498364425259e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,500,1e-08,5.277195071103051,27,15.0,1.0,1.0,1.507651520961605e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,1000,1e-08,2.558941544033587,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-08,6.449046517023817,0,42.0,1.0,1.0,1.5763498364425259e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,1000,1e-08,5.481389966094866,27,15.0,1.0,1.0,1.507651520961605e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,3000,1e-08,2.473390104016289,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-08,6.1534759709611535,0,42.0,1.0,1.0,1.5763498364425259e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,3000,1e-08,5.014042417053133,27,15.0,1.0,1.0,1.507651520961605e-12
uniform,0,single(f32),l2,0.0,1e-06,lbfgs,10000,5000,1e-08,2.4508441989310086,27,,1.0,1.0,3.7158564837193044e-09
uniform,0,double(f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-08,6.150202335091308,0,42.0,1.0,1.0,1.5763498364425259e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-06,lbfgs,10000,5000,1e-08,5.22867901599966,27,15.0,1.0,1.0,1.507651520961605e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,0.01,2.675199904013425,26,,1.0,1.0,7.418585046426728e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,0.01,4.190724309999496,0,26.0,1.0,1.0,7.421740506247391e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,0.01,3.41829581791535,26,0.0,1.0,1.0,7.418585046426728e-09
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,0.01,2.600320644909516,26,,1.0,1.0,7.418585046426728e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,0.01,4.089930927846581,0,26.0,1.0,1.0,7.421740506247391e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,0.01,3.2974067830946296,26,0.0,1.0,1.0,7.418585046426728e-09
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,0.01,2.4467123937793076,26,,1.0,1.0,7.418585046426728e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,0.01,4.0503670810721815,0,26.0,1.0,1.0,7.421740506247391e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,0.01,3.39708344405517,26,0.0,1.0,1.0,7.418585046426728e-09
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,0.01,2.442551899002865,26,,1.0,1.0,7.418585046426728e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,0.01,4.0854969611391425,0,26.0,1.0,1.0,7.421740506247391e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,0.01,3.31866919901222,26,0.0,1.0,1.0,7.418585046426728e-09
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,0.01,2.4898868340533227,26,,1.0,1.0,7.418585046426728e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,0.01,4.064433733001351,0,26.0,1.0,1.0,7.421740506247391e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,0.01,3.2502519018016756,26,0.0,1.0,1.0,7.418585046426728e-09
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,0.01,2.5784983788616955,26,,1.0,1.0,7.418585046426728e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,0.01,3.9505848169792444,0,26.0,1.0,1.0,7.421740506247391e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,0.01,3.2011815099976957,26,0.0,1.0,1.0,7.418585046426728e-09
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,0.01,2.4559503940399736,26,,1.0,1.0,7.418585046426728e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,0.01,3.993083410896361,0,26.0,1.0,1.0,7.421740506247391e-09
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,0.01,3.29549717111513,26,0.0,1.0,1.0,7.418585046426728e-09
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,0.001,2.5511505510658026,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,0.001,4.5035738840233535,0,29.0,1.0,1.0,9.318292771222165e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,0.001,3.833027760963887,27,2.0,1.0,1.0,7.605602433406353e-10
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,0.001,2.80136581719853,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,0.001,4.392616659868509,0,29.0,1.0,1.0,9.318292771222165e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,0.001,3.5649020571727306,27,2.0,1.0,1.0,7.605602433406353e-10
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,0.001,2.5075995321385562,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,0.001,4.426259231986478,0,29.0,1.0,1.0,9.318292771222165e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,0.001,3.594042144017294,27,2.0,1.0,1.0,7.605602433406353e-10
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,0.001,2.709619747940451,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,0.001,4.295912561938167,0,29.0,1.0,1.0,9.318292771222165e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,0.001,3.632800678955391,27,2.0,1.0,1.0,7.605602433406353e-10
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,0.001,2.668425440788269,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,0.001,4.579154595034197,0,29.0,1.0,1.0,9.318292771222165e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,0.001,3.604764707852155,27,2.0,1.0,1.0,7.605602433406353e-10
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,0.001,2.4731249331962317,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,0.001,4.5349362839479,0,29.0,1.0,1.0,9.318292771222165e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,0.001,3.785176529083401,27,2.0,1.0,1.0,7.605602433406353e-10
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,0.001,2.5945862440858036,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,0.001,4.464624869870022,0,29.0,1.0,1.0,9.318292771222165e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,0.001,3.657676092116162,27,2.0,1.0,1.0,7.605602433406353e-10
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,0.0001,2.6548533509485424,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,0.0001,4.9303755750879645,0,32.0,1.0,1.0,1.1730404751203122e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,0.0001,4.015920704929158,27,5.0,1.0,1.0,9.237681458022715e-11
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,0.0001,2.623442936921492,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,0.0001,4.653464226983488,0,32.0,1.0,1.0,1.1730404751203122e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,0.0001,3.925835645990446,27,5.0,1.0,1.0,9.237681458022715e-11
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,0.0001,2.5138901660684496,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,0.0001,4.670288304099813,0,32.0,1.0,1.0,1.1730404751203122e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,0.0001,3.973932022228837,27,5.0,1.0,1.0,9.237681458022715e-11
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,0.0001,2.577540918951854,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,0.0001,4.603115701815113,0,32.0,1.0,1.0,1.1730404751203122e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,0.0001,4.161871483083814,27,5.0,1.0,1.0,9.237681458022715e-11
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,0.0001,2.5416612629778683,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,0.0001,4.811474959133193,0,32.0,1.0,1.0,1.1730404751203122e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,0.0001,4.012476775096729,27,5.0,1.0,1.0,9.237681458022715e-11
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,0.0001,2.469507560133934,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,0.0001,4.705405017128214,0,32.0,1.0,1.0,1.1730404751203122e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,0.0001,3.9863063080701977,27,5.0,1.0,1.0,9.237681458022715e-11
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,0.0001,2.6113727160263807,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,0.0001,4.691996902925894,0,32.0,1.0,1.0,1.1730404751203122e-10
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,0.0001,3.97618383099325,27,5.0,1.0,1.0,9.237681458022715e-11
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,1e-06,2.5614996219519526,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,1e-06,5.6317943630274385,0,39.0,1.0,1.0,1.5508698396648154e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,1e-06,4.788227733923122,27,12.0,1.0,1.0,1.3165193633048538e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,1e-06,2.5988959060050547,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,1e-06,5.787438753992319,0,39.0,1.0,1.0,1.5508698396648154e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,1e-06,5.008220490068197,27,12.0,1.0,1.0,1.3165193633048538e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,1e-06,2.5986034830566496,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,1e-06,5.5414515000302345,0,39.0,1.0,1.0,1.5508698396648154e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,1e-06,4.813630959019065,27,12.0,1.0,1.0,1.3165193633048538e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,1e-06,2.550527822924778,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,1e-06,5.576378096127883,0,39.0,1.0,1.0,1.5508698396648154e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,1e-06,4.80590398516506,27,12.0,1.0,1.0,1.3165193633048538e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,1e-06,2.597631912911311,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-06,5.5391622059978545,0,39.0,1.0,1.0,1.5508698396648154e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-06,4.7366392789408565,27,12.0,1.0,1.0,1.3165193633048538e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,1e-06,2.543464799877256,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-06,5.566987664904445,0,39.0,1.0,1.0,1.5508698396648154e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-06,4.934562390204519,27,12.0,1.0,1.0,1.3165193633048538e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,1e-06,2.5778074571862817,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-06,5.705946313217282,0,39.0,1.0,1.0,1.5508698396648154e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-06,5.141622063005343,27,12.0,1.0,1.0,1.3165193633048538e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,50,1e-08,2.5854753348976374,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,50,1e-08,6.0761242769658566,0,43.0,1.0,1.0,1.0014572491284262e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,50,1e-08,5.008722248952836,27,15.0,1.0,1.0,1.0008933526433636e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,100,1e-08,2.457350604934618,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,100,1e-08,6.014120748033747,0,43.0,1.0,1.0,1.0014572491284262e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,100,1e-08,5.031022681156173,27,15.0,1.0,1.0,1.0008933526433636e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,250,1e-08,2.595906174974516,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,250,1e-08,6.001174787059426,0,43.0,1.0,1.0,1.0014572491284262e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,250,1e-08,4.994864118983969,27,15.0,1.0,1.0,1.0008933526433636e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,500,1e-08,2.465334387961775,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,500,1e-08,6.070515522034839,0,43.0,1.0,1.0,1.0014572491284262e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,500,1e-08,5.069813882000744,27,15.0,1.0,1.0,1.0008933526433636e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,1000,1e-08,2.813155868090689,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-08,6.511341250035912,0,43.0,1.0,1.0,1.0014572491284262e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,1000,1e-08,5.412656083935872,27,15.0,1.0,1.0,1.0008933526433636e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,3000,1e-08,2.626427894923836,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-08,6.336811038898304,0,43.0,1.0,1.0,1.0014572491284262e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,3000,1e-08,5.260702840052545,27,15.0,1.0,1.0,1.0008933526433636e-12
uniform,0,single(f32),l2,0.0,1e-08,lbfgs,10000,5000,1e-08,2.5829014570917934,27,,1.0,1.0,3.714704067700943e-09
uniform,0,double(f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-08,6.319526477018371,0,43.0,1.0,1.0,1.0014572491284262e-12
uniform,0,hybrid(f32→f64),l2,0.0,1e-08,lbfgs,10000,5000,1e-08,5.337038659024984,27,15.0,1.0,1.0,1.0008933526433636e-12
