dataset,repeat,approach,mode,kernel,C,gamma,tol_single,tol_double,buffer_frac,tol_schedule,final_tol,min_rel_drop,time_sec,n_sv,roc_auc,accuracy,iters_single,iters_double,time_stageA,time_stageB,n_sv_stageA,n_used_stageB
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13486806792207062,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12790857208892703,211,1.0,1.0,,,0.11930027394555509,0.00860829814337194,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1300727091729641,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12656673905439675,214,1.0,1.0,,,0.11783337290398777,0.008733366150408983,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13061081804335117,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12772221397608519,214,1.0,1.0,,,0.11916349898092449,0.008558714995160699,216.0,580.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1310128509066999,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1257901198696345,211,1.0,1.0,,,0.11736090388149023,0.008429215988144279,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12909235781989992,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13009382179006934,214,1.0,1.0,,,0.12028592801652849,0.009807893773540854,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13288842607289553,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12903466308489442,214,1.0,1.0,,,0.1203281891066581,0.008706473978236318,216.0,580.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1324777950067073,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12671947199851274,211,1.0,1.0,,,0.11703485809266567,0.009684613905847073,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12681611604057252,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12393638584762812,214,1.0,1.0,,,0.1153614018112421,0.008574984036386013,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13251916295848787,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12723455391824245,214,1.0,1.0,,,0.11860348307527602,0.008631070842966437,216.0,580.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13383601605892181,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1284523280337453,211,1.0,1.0,,,0.11962342914193869,0.008828898891806602,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13634350197389722,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1338316099718213,214,1.0,1.0,,,0.12455016607418656,0.009281443897634745,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1463585109449923,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.07830690522678196,124,1.0,1.0,,,0.07209188211709261,0.006215023109689355,114.0,483.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13404059107415378,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.07654516794718802,123,1.0,1.0,,,0.07028888398781419,0.006256283959373832,114.0,483.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13643680117093027,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.07423471286892891,125,1.0,1.0,,,0.06830360693857074,0.0059311059303581715,114.0,483.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1309940570499748,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13413222809322178,217,1.0,1.0,,,0.12519825994968414,0.00893396814353764,221.0,584.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13277954515069723,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12829428701661527,212,1.0,1.0,,,0.11953607713803649,0.008758209878578782,221.0,584.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13518308801576495,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13981872890144587,215,1.0,1.0,,,0.12933276291005313,0.010485965991392732,221.0,584.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13532622903585434,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13771069794893265,220,1.0,1.0,,,0.12867319490760565,0.009037503041327,228.0,591.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13206382002681494,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13650224800221622,218,1.0,1.0,,,0.12736980896443129,0.009132439037784934,228.0,591.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.13065228913910687,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.14682490192353725,225,1.0,1.0,,,0.13777097896672785,0.009053922956809402,228.0,591.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11302826483733952,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11701720603741705,220,1.0,1.0,,,0.1082848571240902,0.00873234891332686,228.0,591.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11142750992439687,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11745368596166372,218,1.0,1.0,,,0.10847212397493422,0.008981561986729503,228.0,591.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11325431312434375,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11778738209977746,225,1.0,1.0,,,0.10883998009376228,0.008947402006015182,228.0,591.0
gauss,1,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11627950798720121,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12600191496312618,220,1.0,1.0,,,0.11729008797556162,0.008711826987564564,228.0,591.0
gauss,2,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11306431284174323,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11711158300749958,218,1.0,1.0,,,0.10836380813270807,0.008747774874791503,228.0,591.0
gauss,3,double(precise),double(precise),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1112863349262625,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,scale,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11603137594647706,225,1.0,1.0,,,0.10724082286469638,0.008790553081780672,228.0,591.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1088802779559046,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.06345321517437696,124,1.0,1.0,,,0.05783219216391444,0.0056210230104625225,114.0,483.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10958791407756507,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.06252730311825871,123,1.0,1.0,,,0.05711085814982653,0.005416444968432188,114.0,483.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11040010186843574,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.06444248603656888,125,1.0,1.0,,,0.05878155422396958,0.005660931812599301,114.0,483.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11176929692737758,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1071073750499636,214,1.0,1.0,,,0.09861680492758751,0.008490570122376084,216.0,580.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11088145896792412,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10687642800621688,211,1.0,1.0,,,0.09862506296485662,0.008251365041360259,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10898309899494052,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10978919686749578,214,1.0,1.0,,,0.10084713692776859,0.008942059939727187,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11000852310098708,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10870879096910357,214,1.0,1.0,,,0.09941908903419971,0.00928970193490386,216.0,580.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11015551397576928,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10630610585212708,211,1.0,1.0,,,0.09803943894803524,0.008266666904091835,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10811866796575487,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11069829086773098,214,1.0,1.0,,,0.10148640582337976,0.00921188504435122,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10935963690280914,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10726895299740136,214,1.0,1.0,,,0.09891413897275925,0.00835481402464211,216.0,580.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11062664981000125,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10683415806852281,211,1.0,1.0,,,0.09850896499119699,0.008325193077325821,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10731878597289324,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10659751202911139,214,1.0,1.0,,,0.09819448203779757,0.008403029991313815,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1100160691421479,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10942644695751369,214,1.0,1.0,,,0.10057375207543373,0.008852694882079959,216.0,580.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11097796796821058,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11047404608689249,211,1.0,1.0,,,0.10094609810039401,0.009527947986498475,216.0,580.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11436777305789292,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1074006820563227,214,1.0,1.0,,,0.09899044199846685,0.008410240057855844,216.0,580.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11060350108891726,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0638305670581758,124,1.0,1.0,,,0.0580600849352777,0.005770482122898102,114.0,483.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11162954405881464,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.06540790689177811,123,1.0,1.0,,,0.05991354794241488,0.005494358949363232,114.0,483.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11112233297899365,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.06456324411556125,125,1.0,1.0,,,0.05886530806310475,0.005697936052456498,114.0,483.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11182020395062864,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11200898606330156,217,1.0,1.0,,,0.10327470605261624,0.008734280010685325,221.0,584.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11090081720612943,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.113748072180897,212,1.0,1.0,,,0.10532337008044124,0.008424702100455761,221.0,584.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.136587891029194,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.10881984909065068,215,1.0,1.0,,,0.09994547604583204,0.00887437304481864,221.0,584.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11144932103343308,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11931647220626473,220,1.0,1.0,,,0.10942016215994954,0.009896310046315193,228.0,591.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11046012421138585,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11598281213082373,218,1.0,1.0,,,0.10740438010543585,0.008578432025387883,228.0,591.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1115171939600259,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.12008231994695961,225,1.0,1.0,,,0.11007409100420773,0.010008228942751884,228.0,591.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11325861094519496,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11724720895290375,220,1.0,1.0,,,0.10838221199810505,0.008864996954798698,228.0,591.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11080617690458894,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11842759815044701,218,1.0,1.0,,,0.10974707803688943,0.008680520113557577,228.0,591.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11029246007092297,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11826497805304825,225,1.0,1.0,,,0.1086088300216943,0.00965614803135395,228.0,591.0
gauss,1,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11521779117174447,230,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11696294113062322,220,1.0,1.0,,,0.10803031199611723,0.008932629134505987,228.0,591.0
gauss,2,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1106335821095854,230,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11668114410713315,218,1.0,1.0,,,0.10761542804539204,0.009065716061741114,228.0,591.0
gauss,3,double(precise),double(precise),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.1092141168192029,230,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),rbf,4.0,auto,0.001,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.11722552194260061,225,1.0,1.0,,,0.107342658797279,0.009882863145321608,228.0,591.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0483584888279438,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.036924648098647594,53,1.0,1.0,,,0.032868241891264915,0.004056406207382679,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04622847493737936,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03775553894229233,56,1.0,1.0,,,0.0335898210760206,0.004165717866271734,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04676952422596514,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.036895738914608955,54,1.0,1.0,,,0.032792177982628345,0.00410356093198061,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04595892713405192,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03818639204837382,54,1.0,1.0,,,0.03420394193381071,0.0039824501145631075,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.0463845138438046,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.039676001062616706,58,1.0,1.0,,,0.03550995606929064,0.004166044993326068,59.0,431.0
gauss,3,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04813181795179844,59,1.0,1.0,,,,,,
gauss,3,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03867864003404975,57,1.0,1.0,,,0.03413259610533714,0.004546043928712606,59.0,431.0
gauss,1,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.046948150964453816,59,1.0,1.0,,,,,,
gauss,1,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03993246192112565,54,1.0,1.0,,,0.03582701203413308,0.004105449886992574,59.0,431.0
gauss,2,double(precise),double(precise),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.04734212998300791,59,1.0,1.0,,,,,,
gauss,2,hybrid(SV-refit),hybrid(SV-refit),linear,1.0,scale,0.01,0.0001,0.05,"(0.02, 0.005, 0.001)",0.0001,0.05,0.03882951312698424,58,1.0,1.0,,,0.0345686140935868,0.004260899033397436,59.0,431.0
